opening_gross,screens,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
21221526.0,2720.0,50000000,161626121,1999.0,2.35,90.0,3148,50000000.0,7.1
13462374.0,2762.0,60000000,98819789,2003.0,2.35,119.0,3637,60000000.0,6.3
75177654.0,3214.0,151500000,449239855,2001.0,2.35,184.0,5401,140000000.0,6.1
4611534.0,2041.0,15000000,9307166,2013.0,2.35,95.0,3322,15000000.0,5.3
25447444.0,3764.0,132000000,367650911,2014.0,1.85,92.0,19963,132000000.0,6.7
34211.0,5.0,20000000,5694213,2002.0,1.85,100.0,15612,22000000.0,5.5
38661634.0,3356.0,95000000,223050874,2010.0,2.35,118.0,14024,95000000.0,5.9
14401054.0,3031.0,90000000,200859554,2013.0,2.35,106.0,10882,90000000.0,5.9
55527.0,3.0,63700000,133603463,2006.0,2.35,147.0,253,50000000.0,7.5
16200000.0,1637.0,32000000,152036382,1996.0,2.35,123.0,5975,32000000.0,6.4
128435.0,4.0,12000000,98963392,2013.0,1.85,98.0,2376,12000000.0,7.6
15021088.0,2481.0,11000000,97837138,2002.0,2.35,81.0,2562,13000000.0,7.1
23245025.0,3072.0,26000000,102404019,2008.0,2.35,117.0,15590,27000000.0,7.0
10106872.0,2470.0,24000000,83660160,2010.0,2.35,88.0,5737,24000000.0,5.5
139802190.0,4362.0,300000000,963420425,2007.0,2.35,169.0,48350,300000000.0,7.1
135634554.0,,225000000,1066215812,2006.0,2.35,151.0,48486,225000000.0,7.3
90151958.0,4155.0,250000000,1045663875,2011.0,2.35,136.0,54083,250000000.0,6.7
46630690.0,3269.0,125000000,634954103,2003.0,2.35,143.0,48184,140000000.0,8.1
14015741.0,1832.0,23000000,53182088,2000.0,2.35,112.0,16196,23000000.0,7.1
70300000.0,3473.0,29000000,286995378,2015.0,1.85,115.0,13159,29000000.0,6.5
5149433.0,335.0,17000000,116044347,2012.0,1.85,112.0,12676,17000000.0,7.2
24011616.0,3723.0,90000000,244126300,2015.0,2.35,106.0,35367,88000000.0,5.6
12286129.0,3.0,60000000,108996113,2009.0,2.35,91.0,22668,70000000.0,6.1
3366.0,1.0,24000000,8427204,1999.0,2.35,124.0,1523,24000000.0,5.4
5750288.0,2837.0,35000000,2000000,2012.0,2.35,105.0,23122,35000000.0,5.7
10340823.0,2658.0,80000000,108469033,2014.0,2.35,105.0,1099,80000000.0,5.6
5805559.0,2529.0,20000000,55686944,2005.0,1.85,68.0,861,20000000.0,6.4
22155410.0,3555.0,160000000,181674817,2006.0,2.35,98.0,92456,160000000.0,5.6
2651996.0,1959.0,15000000,6561243,2009.0,1.85,88.0,25637,15000000.0,5.3
13104694.0,2652.0,60000000,68336997,1998.0,2.35,104.0,4294,48000000.0,6.1
24760882.0,2699.0,40000000,127234389,2010.0,2.35,107.0,4243,40000000.0,6.4
6300000.0,2255.0,35000000,31393201,2012.0,2.35,91.0,24669,35000000.0,6.5
17558689.0,2831.0,20000000,81461343,2007.0,2.35,96.0,1825,20000000.0,5.9
2865017.0,215.0,28000000,126549607,2005.0,2.35,135.0,1083,28000000.0,7.8
6262396.0,2585.0,30000000,43440721,2008.0,1.85,130.0,5101,30000000.0,6.7
5324240.0,2931.0,28000000,16311335,2016.0,2.35,108.0,4710,28000000.0,5.8
14953664.0,2864.0,60000000,84154026,2011.0,2.35,87.0,1417,60000000.0,5.7
12045395.0,1965.0,65000000,39017984,1998.0,2.35,143.0,1409,65000000.0,6.7
37813075.0,3646.0,200000000,314594597,2010.0,2.35,116.0,16149,200000000.0,6.6
8500000.0,2893.0,12000000,32248241,2015.0,2.35,106.0,1819,12000000.0,6.4
21051363.0,3055.0,12000000,103028188,2012.0,1.85,93.0,2043,12000000.0,6.7
20804941.0,2700.0,18000000,57193655,2008.0,2.35,89.0,4867,20000000.0,3.9
51050101.0,3396.0,125000000,399005706,2012.0,2.35,124.0,24098,130000000.0,7.0
173915.0,25.0,15000000,9300336,2012.0,1.85,106.0,14544,15000000.0,6.6
10207869.0,2705.0,65000000,62761005,2000.0,2.35,135.0,1013,65000000.0,6.2
25271675.0,3334.0,102500000,212282709,2009.0,2.35,140.0,64599,100000000.0,7.0
8203822.0,,20500000,30241435,2006.0,2.35,90.0,19952,20000000.0,4.7
367203.0,5.0,25000000,24591031,2002.0,2.35,95.0,11994,25000000.0,7.3
4271451.0,2508.0,35000000,10157534,2008.0,2.35,103.0,6563,35000000.0,6.0
3555032.0,1283.0,33000000,8408835,1999.0,2.35,124.0,13093,38000000.0,6.0
34077439.0,3952.0,130000000,554987477,2011.0,2.35,90.0,5046,130000000.0,6.7
67528882.0,3451.0,230000000,591692078,2008.0,2.35,106.0,2023,200000000.0,6.7
14211321.0,2461.0,12000000,41924774,2008.0,1.85,89.0,140268,12000000.0,6.0
47122.0,2.0,11000000,56178935,2012.0,2.35,98.0,1114,11000000.0,6.8
14757535.0,2511.0,35000000,30307804,2002.0,2.35,101.0,3001,35000000.0,5.2
249383.0,9.0,13500000,11732088,2000.0,1.85,124.0,14726,13500000.0,7.4
12691415.0,2852.0,130000000,79072464,2013.0,2.35,96.0,31549,130000000.0,5.6
24402214.0,3187.0,50000000,105103783,2009.0,2.35,98.0,14007,65000000.0,5.7
293369.0,9.0,12000000,17475475,2008.0,1.85,113.0,12274,,6.7
18862432.0,3185.0,30000000,89955540,2005.0,1.85,102.0,2910,,5.2
13303724.0,3074.0,35000000,53293628,2003.0,1.85,109.0,4231,35000000.0,6.9
4022693.0,2521.0,15000000,14811980,2004.0,2.35,103.0,4676,15000000.0,5.9
14239252.0,2717.0,50000000,43340302,2004.0,1.85,119.0,2052,50000000.0,6.0
7810481.0,2719.0,15000000,27469621,2010.0,2.35,103.0,1002,15000000.0,6.7
13012585.0,2697.0,64000000,63200000,1999.0,1.85,133.0,16710,64000000.0,5.1
38079323.0,3917.0,135000000,245504574,2011.0,2.35,107.0,43291,135000000.0,7.2
34216088.0,2676.0,70000000,308700000,1996.0,1.85,139.0,3667,80000000.0,6.6
11662094.0,2550.0,48000000,86607223,2001.0,2.35,112.0,1823,48000000.0,6.4
47027395.0,3940.0,150000000,626549695,2007.0,2.35,111.0,4764,150000000.0,8.0
1040727.0,1040.0,12000000,2062406,1999.0,2.35,101.0,2543,12000000.0,7.1
20039730.0,2006.0,40000000,124823094,2004.0,1.85,178.0,5074,40000000.0,7.7
5257778.0,2585.0,24000000,12372410,2000.0,1.85,107.0,4971,24000000.0,5.3
27319677.0,3440.0,110000000,263880341,2011.0,2.35,127.0,22254,110000000.0,7.1
18048422.0,3016.0,84000000,137162560,2013.0,2.35,116.0,25220,84000000.0,6.7
13104.0,2.0,40000000,119627047,2008.0,2.35,150.0,2172,553632000.0,7.4
36540945.0,3357.0,78000000,206455420,2002.0,2.35,124.0,35867,78000000.0,7.2
16167662.0,3079.0,26000000,96666486,2005.0,2.35,85.0,1090,26000000.0,6.5
10340.0,2.0,17700000,14518884,2012.0,2.35,114.0,25804,14000000.0,6.2
8721296.0,2703.0,80000000,33463969,2000.0,2.35,106.0,2,70000000.0,5.7
14005335.0,3030.0,42000000,91678442,2011.0,2.35,100.0,15369,42000000.0,5.4
18782154.0,2512.0,58000000,50365498,2012.0,2.35,125.0,4416,58000000.0,5.9
33915.0,100.0,20000000,14883495,2015.0,2.35,106.0,10982,,5.7
15632281.0,2629.0,60000000,82150183,2002.0,2.35,101.0,53024,60000000.0,6.2
7460690.0,1671.0,20000000,20081987,2007.0,2.35,124.0,17050,20000000.0,7.5
8128356.0,2204.0,36000000,23360779,2000.0,2.35,124.0,10838,34000000.0,5.7
8089139.0,2212.0,16000000,56506120,2010.0,1.85,113.0,22088,16000000.0,7.2
20905831.0,1865.0,30000000,136706683,2000.0,2.35,120.0,54877,30000000.0,7.8
4060012.0,2250.0,27500000,26939925,2007.0,2.35,122.0,50950,27500000.0,6.8
10016021.0,,40000000,31670620,2005.0,2.35,135.0,5917,40000000.0,7.0
6126170.0,2521.0,32000000,18195238,2010.0,2.35,119.0,2925,32000000.0,6.3
26650264.0,3203.0,57500000,295874190,2010.0,2.35,97.0,16098,60000000.0,5.9
23036273.0,3284.0,50000000,125168734,2004.0,2.35,98.0,16791,45000000.0,6.2
23678580.0,2828.0,45000000,146162920,2007.0,2.35,94.0,16225,45000000.0,6.3
21052227.0,3012.0,65000000,238940997,2012.0,2.35,96.0,17913,65000000.0,5.4
17707106.0,2528.0,35000000,103787401,2002.0,1.85,100.0,17902,33000000.0,6.7
1667659.0,1605.0,13000000,3260555,2007.0,2.35,112.0,2417,13000000.0,6.8
7820836.0,2007.0,24000000,32662299,2000.0,1.85,115.0,3946,24000000.0,6.9
15623464.0,2605.0,20000000,109862682,2002.0,1.66,72.0,3402,20000000.0,5.8
189911.0,3.0,45000000,79564960,2008.0,2.35,119.0,53895,35000000.0,7.3
19030375.0,3117.0,38000000,94763758,2013.0,2.35,127.0,17551,38000000.0,6.4
34040000.0,3175.0,40000000,124246152,2016.0,2.35,102.0,5178,40000000.0,5.9
41237000.0,2663.0,25000000,153733265,2014.0,2.35,99.0,2394,25000000.0,6.2
64159.0,8.0,35000000,630779,1999.0,2.35,148.0,5,35000000.0,6.8
10404652.0,2770.0,47000000,29781453,2001.0,1.85,132.0,4796,48000000.0,6.4
16288361.0,3152.0,60000000,78481410,2008.0,2.35,101.0,38809,60000000.0,6.0
39327869.0,3948.0,130000000,493738435,2014.0,2.35,101.0,1031,103000000.0,6.4
39225962.0,3827.0,90000000,487519809,2011.0,2.35,96.0,12071,90000000.0,7.0
23773465.0,3653.0,145000000,306900902,2012.0,1.85,97.0,20645,145000000.0,7.3
54806191.0,3648.0,93000000,482860185,2011.0,2.35,105.0,13118,93000000.0,7.6
11801271.0,2915.0,20000000,46169871,2016.0,2.35,107.0,389,20000000.0,6.3
22079481.0,1797.0,80000000,183354514,2002.0,2.35,117.0,16828,80000000.0,7.7
15484004.0,2530.0,16000000,119739110,2000.0,1.85,94.0,3889,15600000.0,6.5
36063385.0,3503.0,210000000,322241588,2010.0,2.35,156.0,3244,200000000.0,6.7
36045301.0,3776.0,80000000,260700012,2005.0,1.85,91.0,1804,75000000.0,6.3
14437269.0,3470.0,70000000,61031932,2012.0,2.35,136.0,712,75000000.0,5.9
6018636.0,2525.0,38000000,19317765,2001.0,2.35,105.0,1265,57000000.0,6.2
144701.0,7.0,18000000,27794339,2008.0,2.35,114.0,46944,18000000.0,7.3
17003904.0,,24000000,156229050,2006.0,1.85,139.0,15111,24000000.0,7.2
19167085.0,2792.0,28000000,94500826,2008.0,1.85,101.0,3400,28000000.0,6.9
9013548.0,2762.0,70000000,25852508,2002.0,2.35,98.0,2763,70000000.0,3.0
11630.0,2.0,11000000,3231251,2005.0,2.35,105.0,28004,,6.3
18014503.0,2641.0,25000000,91036760,2000.0,2.35,115.0,9082,25000000.0,6.1
12697641.0,2487.0,55000000,70692101,1998.0,2.35,122.0,24270,55000000.0,7.3
1335563.0,862.0,13000000,36226429,2015.0,2.35,118.0,2499,13000000.0,8.3
8459126.0,2176.0,12000000,22921898,1998.0,2.35,121.0,14890,12000000.0,7.4
11556869.0,3041.0,25000000,55443032,2003.0,2.35,80.0,3017,25000000.0,5.6
22718184.0,2934.0,30000000,103284813,2000.0,1.85,78.0,4527,30000000.0,6.1
11012305.0,3171.0,50000000,66961644,2015.0,2.35,114.0,16992,50000000.0,6.6
35055556.0,3158.0,70000000,310138178,1999.0,2.35,116.0,12790,70000000.0,5.5
7706712.0,3026.0,30000000,60512680,2013.0,2.35,88.0,5706,30000000.0,5.6
3381974.0,1611.0,17000000,9729088,2006.0,2.35,122.0,27381,17000000.0,7.4
226108.0,8.0,12000000,8706701,2006.0,2.35,122.0,1291,12000000.0,6.2
67408222.0,3118.0,90000000,347425832,2001.0,2.35,90.0,664,90000000.0,6.6
187289.0,5.0,38000000,98230839,2013.0,2.35,123.0,37206,38000000.0,8.1
37062535.0,3202.0,70000000,207154748,2003.0,2.35,117.0,14486,80000000.0,6.0
5272444.0,2486.0,35000000,18376443,2014.0,1.85,109.0,1458,35000000.0,5.7
5272444.0,2486.0,35000000,18376443,2014.0,1.85,109.0,1458,35000000.0,5.7
21401594.0,3223.0,28000000,94050951,2013.0,2.35,115.0,1554,28000000.0,6.7
40172720.0,3119.0,85000000,208542162,2012.0,2.35,115.0,36237,85000000.0,6.8
7892539.0,2266.0,33000000,41495213,2012.0,2.35,94.0,27759,30000000.0,6.5
18068372.0,3154.0,145000000,121671925,2005.0,2.35,124.0,13073,130000000.0,6.0
36011243.0,3612.0,130000000,290650494,2010.0,2.35,101.0,12406,110000000.0,6.4
54588173.0,3777.0,110000000,469590832,2015.0,2.35,114.0,16718,110000000.0,6.1
9447930.0,2787.0,30000000,104283753,2011.0,1.85,108.0,3892,30000000.0,5.9
16016910.0,2628.0,45000000,80594860,2012.0,2.35,141.0,1948,45000000.0,6.5
27526443.0,2230.0,13000000,122244329,2001.0,1.85,112.0,1307,13000000.0,6.1
9344381.0,2110.0,35000000,114962525,2013.0,2.35,125.0,19809,35000000.0,7.5
30576104.0,2463.0,65000000,485035085,1998.0,1.85,169.0,44998,70000000.0,8.6
7411852.0,2467.0,22000000,25873142,2001.0,1.85,96.0,664,22000000.0,5.9
14118444.0,3036.0,11000000,69752402,2009.0,1.85,92.0,3101,11000000.0,6.0
2861903.0,1974.0,25000000,5516708,2001.0,1.85,95.0,2413,25000000.0,4.9
20503356.0,3220.0,45000000,141189101,2001.0,1.85,83.0,1645,45000000.0,5.2
48113770.0,3505.0,45000000,155200000,2003.0,1.85,84.0,3629,48000000.0,5.5
40222875.0,3602.0,40000000,178710620,2006.0,1.85,89.0,5855,45000000.0,5.1
8602333.0,3004.0,20000000,17807569,2006.0,2.35,108.0,4374,20000000.0,5.9
19622714.0,2614.0,20000000,131945303,2003.0,1.85,108.0,4403,35000000.0,7.1
29438331.0,3312.0,25000000,181185387,2004.0,1.85,93.0,7800,80000000.0,4.9
54155312.0,3447.0,84000000,276294164,2002.0,1.85,86.0,6355,84000000.0,4.9
10609795.0,2818.0,85000000,48056764,2010.0,1.85,112.0,12687,60000000.0,7.5
32926342.0,2.0,24000000,101363301,1997.0,2.35,120.0,2321,24000000.0,6.1
34713342.0,3467.0,40000000,161838076,2000.0,2.35,116.0,600,40000000.0,5.5
18692090.0,3305.0,40000000,95989590,2011.0,2.35,111.0,4486,40000000.0,6.2
6354586.0,1413.0,15000000,173046663,1996.0,2.35,103.0,1212,15000000.0,7.2
3342085.0,1759.0,12000000,6982680,2000.0,1.85,81.0,3848,10000000.0,5.7
20854735.0,1987.0,86000000,148715342,2003.0,2.35,140.0,13808,87000000.0,7.3
12139832.0,3013.0,30000000,47902566,2003.0,1.85,111.0,9638,30000000.0,7.6
6652996.0,2392.0,20000000,30808558,2015.0,2.35,111.0,9941,19500000.0,6.2
18237568.0,3018.0,40000000,92111551,2004.0,2.35,96.0,41293,40000000.0,6.6
12694770.0,3072.0,35000000,60376247,2010.0,2.35,123.0,2259,35000000.0,7.2
9715102.0,2656.0,16000000,43057552,2001.0,1.85,94.0,4194,35000000.0,5.4
8774520.0,2059.0,29000000,24716190,2004.0,1.85,88.0,2567,12000000.0,4.9
11615722.0,1850.0,20000000,35450113,1997.0,2.35,127.0,1735,20000000.0,6.7
11307394.0,2179.0,20000000,66776908,2014.0,2.35,128.0,3869,20000000.0,7.5
15075114.0,3121.0,55000000,43980363,2008.0,2.35,99.0,10026,55000000.0,5.8
635000.0,857.0,10100000,1066555,2007.0,1.85,111.0,1526,11000000.0,5.8
13309241.0,2601.0,28000000,77477297,2001.0,1.85,82.0,37,28000000.0,6.9
10086680.0,2188.0,39000000,40319440,2005.0,2.35,119.0,2853,40000000.0,8.0
5758236.0,2154.0,29000000,20146150,2002.0,1.85,99.0,4169,29000000.0,5.3
14851136.0,2758.0,54000000,166617328,2008.0,2.35,123.0,14727,55000000.0,7.7
4174915.0,1480.0,13500000,33035736,2012.0,2.35,110.0,4757,15000000.0,7.2
10066508.0,2103.0,70000000,131445884,1997.0,2.35,136.0,12226,70000000.0,7.0
7217640.0,2875.0,95000000,110623265,2014.0,2.35,102.0,17098,95000000.0,5.5
14608152.0,3062.0,40000000,126069509,2014.0,1.85,94.0,1488,40000000.0,5.1
8110080.0,,39000000,37956589,1996.0,2.35,93.0,2176,39000000.0,5.7
1370831.0,837.0,45000000,2154540,1997.0,2.35,103.0,2457,45000000.0,4.9
21714757.0,2337.0,53012938,107190108,2000.0,2.35,99.0,26527,46000000.0,5.9
4224426.0,632.0,26000000,279500000,1998.0,2.35,123.0,1690,25000000.0,7.2
11783467.0,1772.0,40000000,118097882,2004.0,1.85,106.0,2325,50000000.0,6.1
22518295.0,2770.0,40000000,70836296,2001.0,1.85,114.0,2842,40000000.0,5.9
19603630.0,2753.0,50000000,88316835,2003.0,2.35,114.0,428,50000000.0,6.2
19647065.0,2711.0,55000000,71189835,2000.0,2.35,110.0,939,55000000.0,6.6
8404260.0,2806.0,25000000,32209741,2011.0,1.85,90.0,4952,25000000.0,4.0
47604606.0,4016.0,75000000,371917043,2004.0,1.85,90.0,63165,75000000.0,6.0
9775278.0,2956.0,20000000,48680977,2010.0,2.35,104.0,5707,20000000.0,6.4
10730372.0,2623.0,25000000,55279608,2006.0,1.85,105.0,20109,20000000.0,6.4
39637079.0,3703.0,125000000,535663443,2011.0,2.35,129.0,22403,125000000.0,7.5
62304277.0,3626.0,90000000,498438212,2009.0,1.85,128.0,23996,90000000.0,7.6
14523571.0,2806.0,60000000,95538560,2007.0,2.35,124.0,1640,61000000.0,7.2
6410339.0,3.0,20000000,29870801,2009.0,1.85,89.0,88422,40000000.0,4.9
108037878.0,4163.0,70000000,937008132,2004.0,1.85,93.0,1148,150000000.0,7.2
70838207.0,4359.0,165000000,756244673,2010.0,2.35,93.0,4628,165000000.0,6.4
121629270.0,4122.0,160000000,807330936,2007.0,1.85,93.0,4705,160000000.0,6.1
42347760.0,3587.0,50000000,491812794,2001.0,1.85,90.0,275,60000000.0,7.9
41062440.0,2991.0,80000000,299461782,2010.0,2.35,138.0,29585,80000000.0,8.1
12148041.0,2620.0,30000000,78571737,2015.0,2.39,121.0,1467,30000000.0,7.6
207042.0,4.0,17000000,109793192,2004.0,1.85,126.0,2170,12000000.0,7.5
60117080.0,3264.0,70702619,408265690,2002.0,1.85,106.0,1675,72000000.0,6.7
8023036.0,2933.0,20000000,55975672,2012.0,2.35,95.0,2173,20000000.0,5.0
20152598.0,2926.0,50000000,94704227,2006.0,2.35,132.0,1933,50000000.0,6.6
,,15000000,76382,1996.0,2.35,88.0,1432,9000000.0,5.6
443003.0,16.0,21000000,236412453,2012.0,2.35,122.0,72115,21000000.0,7.8
3321370.0,596.0,20000000,18310591,1998.0,1.85,114.0,1816,30000000.0,6.9
6317683.0,2894.0,65000000,39499349,2014.0,1.85,102.0,49433,65000000.0,6.5
6874477.0,3086.0,60000000,80767884,2003.0,1.66,85.0,11301,60000000.0,6.7
16485276.0,2550.0,80000000,164800000,1998.0,2.35,98.0,12729,70000000.0,5.7
15580278.0,3170.0,70000000,49730854,2004.0,1.85,106.0,12871,70000000.0,6.1
14631784.0,2905.0,35000000,83109359,2005.0,2.35,100.0,2968,35000000.0,6.2
88364714.0,3505.0,200000000,1110526981,2012.0,2.35,143.0,2039,200000000.0,7.8
88364714.0,3505.0,200000000,1110526981,2012.0,2.35,143.0,2039,200000000.0,7.8
2785283.0,1893.0,11000000,4814244,2002.0,1.85,86.0,2415,11000000.0,5.3
12305745.0,1915.0,44000000,165600852,1996.0,2.35,147.0,37076,44000000.0,7.5
3880270.0,,15250000,12930343,2006.0,1.85,95.0,1120,15500000.0,6.5
778123.0,,15500000,1237615,2005.0,1.85,93.0,4329,15500000.0,5.9
360018.0,10.0,14000000,384519665,2008.0,2.35,120.0,820,15000000.0,8.0
14047592.0,2539.0,40000000,71743823,1998.0,2.35,108.0,8610,40000000.0,6.1
3880723.0,865.0,18000000,29934477,2000.0,1.85,94.0,23283,18000000.0,6.7
107108.0,8.0,35000000,2221994,1997.0,2.35,121.0,3125,35000000.0,6.4
14638755.0,2218.0,17000000,57263440,2006.0,2.35,109.0,19410,17000000.0,6.7
16310373.0,2713.0,73000000,103891409,1998.0,2.35,98.0,15269,69000000.0,5.9
14331819.0,2664.0,13000000,62452927,2000.0,1.85,89.0,2241,13000000.0,4.9
23708174.0,2302.0,32000000,116898028,2002.0,1.85,99.0,2916,35000000.0,5.1
32135.0,3.0,36000000,14378353,1999.0,2.35,127.0,2393,36000000.0,6.8
56217700.0,3773.0,170000000,401016924,2012.0,2.35,132.0,72881,170000000.0,6.1
171187.0,8.0,40000000,88069880,2013.0,1.85,126.0,12286,39200000.0,7.0
6447237.0,2507.0,75000000,14623082,1998.0,2.35,99.0,2542,75000000.0,6.0
94936.0,4.0,12500000,4360548,2009.0,1.85,90.0,2661,15000000.0,6.4
10010600.0,2345.0,23000000,38684906,2001.0,1.85,97.0,20798,23000000.0,6.1
13945368.0,2904.0,35000000,65084116,2011.0,1.85,112.0,2371,35000000.0,5.9
16064723.0,2677.0,80000000,266685242,2003.0,1.85,128.0,22679,80000000.0,6.7
26500000.0,3260.0,22000000,70949793,2014.0,2.35,170.0,775,22000000.0,5.6
7511675.0,2966.0,100000000,59918422,2005.0,1.85,94.0,1195,84000000.0,2.2
4127903.0,1801.0,12000000,12516222,2002.0,1.85,93.0,2393,12000000.0,5.4
5059802.0,2665.0,12500000,26735797,2009.0,2.35,101.0,3142,16000000.0,5.1
5401605.0,2044.0,40000000,12345883,2008.0,2.35,100.0,4103,,6.5
7008711.0,1566.0,16000000,14553807,2004.0,1.85,92.0,3935,16000000.0,4.4
10601862.0,2214.0,18000000,47158652,2011.0,2.35,106.0,5024,18000000.0,7.1
1140698.0,601.0,14000000,4288246,2001.0,1.85,84.0,417,14000000.0,3.9
14812094.0,2961.0,32000000,140428499,2011.0,1.85,93.0,16034,32000000.0,7.5
23076186.0,2128.0,21000000,52037603,1999.0,1.85,81.0,3003,21000000.0,7.8
123428.0,63.0,17000000,364607,2006.0,2.35,160.0,2340,17000000.0,5.5
16701294.0,2772.0,30000000,88725208,2015.0,2.35,124.0,16881,30000000.0,7.5
7181374.0,2511.0,37000000,67029956,2008.0,2.35,81.0,2268,37000000.0,4.5
18093776.0,2805.0,65000000,128874043,2000.0,2.35,130.0,17771,65000000.0,6.4
27528529.0,2650.0,80000000,250200000,1996.0,1.77,88.0,15001,80000000.0,6.3
8817853.0,2438.0,75000000,54344321,2004.0,1.85,131.0,12522,80000000.0,6.5
21210131.0,2536.0,40000000,87949859,1997.0,1.85,98.0,7039,40000000.0,5.2
70403148.0,3929.0,300000000,879620923,2015.0,2.35,148.0,11700,245000000.0,6.8
16158942.0,2615.0,110000000,150468000,1997.0,2.35,121.0,2027,160000000.0,3.7
18561337.0,3606.0,120000000,93394462,2008.0,2.35,135.0,902,120000000.0,6.1
18586765.0,2814.0,73000000,50168294,1998.0,2.35,134.0,1044,75000000.0,6.0
115817364.0,4152.0,200000000,783705001,2004.0,2.35,135.0,43388,200000000.0,7.3
151116516.0,4252.0,258000000,890875303,2007.0,2.35,156.0,46055,258000000.0,6.2
151116516.0,4252.0,258000000,890875303,2007.0,2.35,156.0,46055,258000000.0,6.2
114844116.0,3615.0,139000000,821706375,2002.0,1.85,121.0,40484,139000000.0,7.3
23213736.0,3317.0,80000000,106515310,2002.0,2.35,83.0,14261,80000000.0,7.0
7385277.0,2450.0,30000000,26857459,2009.0,1.85,104.0,2222,26000000.0,5.8
295009.0,5.0,20000000,90206716,2015.0,1.85,128.0,1058,20000000.0,8.1
21689125.0,2770.0,90000000,143049560,2001.0,2.35,114.0,12499,92000000.0,7.0
98176.0,,18000000,26936265,1996.0,1.85,81.0,2653,18000000.0,5.3
16711716.0,3307.0,38000000,119721296,2002.0,1.85,100.0,18291,38000000.0,5.1
33417739.0,3344.0,40000000,167851995,2003.0,1.85,84.0,22935,38000000.0,4.1
11644672.0,3295.0,27000000,80681183,2011.0,1.85,89.0,4311,27000000.0,3.6
1576897.0,1676.0,35000000,197692062,2001.0,1.85,88.0,4499,35000000.0,5.4
,,11400000,29830239,2007.0,1.85,100.0,3135,13500000.0,5.8
109878.0,4.0,13000000,54837234,2014.0,1.85,102.0,20330,13000000.0,7.3
59253211.0,3928.0,185000000,196968626,2016.0,2.35,122.0,1327,185000000.0,7.5
70165559.0,3868.0,190000000,467381584,2013.0,2.35,132.0,21411,190000000.0,7.8
30716131.0,2812.0,46000000,150000000,1996.0,2.35,111.0,6315,45000000.0,7.6
22052836.0,2620.0,70000000,117800000,1998.0,2.35,103.0,6207,58000000.0,6.4
18513305.0,2711.0,60000000,67312826,2002.0,2.35,116.0,31224,60000000.0,6.4
75204289.0,3849.0,140000000,385680446,2009.0,2.35,127.0,39284,150000000.0,8.0
22469932.0,2655.0,115000000,1027044677,1999.0,2.35,136.0,37723,115000000.0,6.5
80027814.0,3161.0,115000000,656695615,2002.0,1.78,142.0,42990,115000000.0,6.7
108435841.0,3661.0,115000000,848998877,2005.0,2.35,140.0,44042,113000000.0,7.6
9169779.0,2540.0,70000000,137022245,2007.0,2.35,127.0,16034,70000000.0,7.7
22058773.0,2971.0,100000000,121100000,1997.0,1.85,129.0,2031,105000000.0,7.2
28103367.0,3185.0,60000000,170200225,2004.0,2.35,101.0,3943,60000000.0,6.1
14071280.0,2803.0,60000000,88832210,2009.0,2.35,127.0,19776,,7.1
6041521.0,2366.0,25000000,13973532,2002.0,1.85,85.0,3065,25000000.0,5.1
6041521.0,2366.0,25000000,13973532,2002.0,1.85,85.0,3065,25000000.0,5.1
13251545.0,3495.0,138000000,76416746,2005.0,2.35,121.0,2705,135000000.0,5.0
136148.0,39.0,20000000,10468867,2004.0,1.85,103.0,991,2127519898.0,6.9
870068.0,1260.0,16000000,1686429,1997.0,1.85,97.0,3100,16000000.0,2.8
30940732.0,3094.0,65000000,128468793,2008.0,2.35,106.0,11264,65000000.0,6.9
22125429.0,2470.0,17500000,148586910,2008.0,1.85,98.0,816,23000000.0,6.2
15812311.0,2435.0,30000000,165889117,2010.0,1.85,107.0,4059,30000000.0,6.2
11731708.0,2567.0,33000000,165552290,2012.0,2.35,99.0,4863,33000000.0,6.5
20659573.0,2.0,12000000,110989157,2006.0,2.35,104.0,21380,12000000.0,6.5
19142440.0,2358.0,50000000,159745279,1998.0,2.35,124.0,9988,50000000.0,6.7
10803610.0,2038.0,20000000,30399714,2006.0,1.85,103.0,14903,,6.4
18309666.0,2899.0,32000000,89441732,1999.0,2.35,103.0,3004,29000000.0,6.2
5811664.0,1888.0,12000000,21133087,1999.0,1.85,99.0,1254,12000000.0,7.0
160547.0,7.0,12000000,12079308,2013.0,2.35,99.0,5074,12000000.0,6.8
183125.0,141.0,35000000,17967746,2012.0,2.35,96.0,14978,35000000.0,5.5
25876318.0,2051.0,14000000,75525718,2007.0,2.35,109.0,3544,14000000.0,5.2
75766.0,6.0,22000000,4065020,2010.0,2.35,105.0,37766,22000000.0,5.4
4555117.0,1291.0,25000000,11229035,2008.0,1.85,112.0,43560,25000000.0,6.5
56100000.0,2757.0,28000000,201867526,2015.0,2.35,167.0,2702,28000000.0,7.9
3001719.0,1208.0,20000000,6947084,2008.0,2.35,87.0,4218,20000000.0,5.3
13411093.0,2264.0,30000000,53572822,2006.0,1.85,113.0,8362,38000000.0,7.6
5123760.0,2408.0,25000000,11253821,2011.0,2.35,110.0,11431,25000000.0,5.8
4721110.0,1136.0,50000000,12335036,2009.0,2.35,96.0,1385,18000000.0,3.7
12469631.0,2467.0,20000000,65454793,2008.0,2.35,109.0,33878,20000000.0,6.8
